Year,City,State,Season,River_Name,Industry_Sector,Prominent_Pollutant,Avg_AQI,Avg_Water_Contamination,Avg_Industrial_Emission,Avg_Vehicular_Emission,Avg_Population,Avg_GDP,NCAP_Flag,AQI_Bucket,Water_Quality_Status,Avg_PM25,Avg_PM10,Avg_NO2,Avg_SO2,Avg_CO,Avg_O3,Projected_AQI_20pct_Cut
2014,Hyderabad,Telangana,Summer,Musi,Manufacturing,PM10,188.03,0.95,6767.0,124761.0,2381.0,7200277.0,No,Moderate,Good,75.86,126.85,29.77,38.55,2.14,19.16,176.75
2014,Hyderabad,Telangana,Winter,Musi,Manufacturing,O3,210.66,1.27,19831.0,124761.0,2381.0,7200277.0,No,Poor,Acceptable,86.12,125.49,40.94,47.89,2.78,159.9,198.02
2014,Hyderabad,Telangana,Winter,Musi,Manufacturing,PM10,244.71,0.99,49755.0,124761.0,2381.0,7200277.0,No,Poor,Good,113.92,164.66,112.3,47.52,0.82,143.13,230.03
2014,Jaipur,Rajasthan,Monsoon,Banas,Manufacturing,O3,147.74,1.14,25401.33,150907.0,11681.0,2095847.0,No,Moderate,Good,63.17,91.41,42.64,20.76,2.9,124.36,138.88
2014,Jaipur,Rajasthan,Monsoon,Banas,Manufacturing,PM10,149.89,1.61,20270.0,150907.0,11681.0,2095847.0,No,Moderate,Acceptable,68.19,106.39,48.33,20.99,3.23,64.08,140.9
2014,Jaipur,Rajasthan,Post-Monsoon,Banas,Manufacturing,PM10,171.21,0.78,21066.5,150907.0,11681.0,2095847.0,No,Moderate,Good,70.99,112.99,37.42,32.26,2.5,74.45,160.94
2014,Jaipur,Rajasthan,Summer,Banas,Manufacturing,O3,143.13,1.21,30183.0,150907.0,11681.0,2095847.0,No,Moderate,Acceptable,81.66,77.16,22.74,21.06,0.75,133.22,134.54
2014,Jaipur,Rajasthan,Summer,Banas,Manufacturing,PM10,142.57,1.22,34018.0,150907.0,11681.0,2095847.0,No,Moderate,Acceptable,76.22,97.4,80.74,50.48,3.32,87.71,134.02
2014,Jaipur,Rajasthan,Winter,Banas,Manufacturing,O3,154.61,1.13,32702.0,150907.0,11681.0,2095847.0,No,Moderate,Acceptable,72.69,112.33,59.07,53.45,0.49,127.76,145.33
2014,Jaipur,Rajasthan,Winter,Banas,Manufacturing,PM10,188.97,1.76,20263.0,150907.0,11681.0,2095847.0,No,Moderate,Acceptable,94.0,131.49,60.83,36.03,2.41,52.26,177.63
2014,Jorapokhar,Jharkhand,Monsoon,Damodar,Mining/Coal,NO2,158.16,0.96,28113.5,69212.0,1002.0,60723.0,No,Moderate,Acceptable,77.88,108.32,115.08,68.04,2.73,74.54,148.67
2014,Jorapokhar,Jharkhand,Monsoon,Damodar,Mining/Coal,O3,158.25,0.9,4626.0,69212.0,1002.0,60723.0,No,Moderate,Good,89.0,98.94,44.55,27.32,3.19,190.23,148.76
2014,Jorapokhar,Jharkhand,Monsoon,Damodar,Mining/Coal,PM10,163.45,1.75,10455.0,69212.0,1002.0,60723.0,No,Moderate,Acceptable,81.53,100.87,32.51,33.28,5.19,53.84,153.64
2014,Jorapokhar,Jharkhand,Post-Monsoon,Damodar,Mining/Coal,PM10,180.42,1.25,34822.0,69212.0,1002.0,60723.0,No,Moderate,Acceptable,94.76,134.02,75.76,41.88,3.84,85.62,169.59
2014,Jorapokhar,Jharkhand,Summer,Damodar,Mining/Coal,NO2,155.86,0.93,5900.0,69212.0,1002.0,60723.0,No,Moderate,Good,80.63,94.01,103.54,20.49,3.17,69.4,146.51
2014,Jorapokhar,Jharkhand,Summer,Damodar,Mining/Coal,O3,153.66,1.25,32048.0,69212.0,1002.0,60723.0,No,Moderate,Acceptable,72.07,110.62,76.09,69.77,4.65,182.02,144.44
2014,Jorapokhar,Jharkhand,Summer,Damodar,Mining/Coal,PM10,161.37,1.1,34310.0,69212.0,1002.0,60723.0,No,Moderate,Acceptable,80.8,115.98,93.79,66.99,2.85,91.68,151.69
2014,Jorapokhar,Jharkhand,Winter,Damodar,Mining/Coal,O3,163.89,0.72,28236.0,69212.0,1002.0,60723.0,No,Moderate,Good,65.29,119.29,33.17,40.31,2.66,161.31,154.06
2014,Jorapokhar,Jharkhand,Winter,Damodar,Mining/Coal,PM10,208.16,1.64,22290.0,69212.0,1002.0,60723.0,No,Poor,Acceptable,112.84,129.85,69.46,36.24,3.43,36.34,195.67
2014,Kochi,Kerala,Monsoon,Periyar,Shipping/Refinery,PM10,222.39,0.9,19279.33,80254.0,7257.0,678609.0,No,Poor,Good,112.6,140.26,30.3,37.82,1.82,95.98,209.05
2014,Kochi,Kerala,Monsoon,Periyar,Shipping/Refinery,PM2.5,215.78,1.57,43648.0,80254.0,7257.0,678609.0,No,Poor,Acceptable,130.66,121.0,98.2,73.44,1.24,61.02,202.83
2014,Kochi,Kerala,Post-Monsoon,Periyar,Shipping/Refinery,O3,220.08,0.78,49880.0,80254.0,7257.0,678609.0,No,Poor,Good,103.37,137.08,101.39,72.11,0.68,147.76,206.88
2014,Kochi,Kerala,Post-Monsoon,Periyar,Shipping/Refinery,PM10,279.83,1.81,25491.0,80254.0,7257.0,678609.0,No,Poor,Acceptable,141.61,198.77,72.22,13.56,0.34,183.01,263.04
2014,Kochi,Kerala,Summer,Periyar,Shipping/Refinery,PM10,222.0,1.62,35172.67,80254.0,7257.0,678609.0,No,Poor,Acceptable,101.54,139.8,62.3,39.26,2.6,84.17,208.68
2014,Kochi,Kerala,Winter,Periyar,Shipping/Refinery,PM10,265.97,1.18,18789.67,80254.0,7257.0,678609.0,No,Poor,Acceptable,124.17,184.22,45.83,56.11,3.93,74.31,250.01
2014,Kolkata,West Bengal,Monsoon,Hooghly,Manufacturing,O3,221.13,1.57,29974.0,44555.0,6618.0,11344255.0,No,Poor,Acceptable,105.46,143.53,73.55,43.07,3.45,174.32,207.86
2014,Kolkata,West Bengal,Monsoon,Hooghly,Manufacturing,PM10,221.06,1.16,31460.0,44555.0,6618.0,11344255.0,No,Poor,Acceptable,105.24,158.41,65.54,34.33,0.86,92.13,207.8
2014,Kolkata,West Bengal,Post-Monsoon,Hooghly,Manufacturing,O3,223.33,0.78,5839.0,44555.0,6618.0,11344255.0,No,Poor,Good,116.82,116.0,35.46,57.96,3.0,119.59,209.93
2014,Kolkata,West Bengal,Post-Monsoon,Hooghly,Manufacturing,PM10,275.74,1.69,11670.0,44555.0,6618.0,11344255.0,No,Poor,Acceptable,121.88,165.27,45.27,75.17,3.74,99.5,259.2
2014,Kolkata,West Bengal,Summer,Hooghly,Manufacturing,PM10,218.0,1.41,47201.0,44555.0,6618.0,11344255.0,No,Poor,Acceptable,103.57,132.41,62.73,66.45,3.44,69.29,204.92
2014,Kolkata,West Bengal,Winter,Hooghly,Manufacturing,PM10,258.13,1.18,27586.33,44555.0,6618.0,11344255.0,No,Poor,Acceptable,125.82,148.99,63.05,29.66,2.22,48.93,242.64
2014,Lucknow,Uttar Pradesh,Monsoon,Gomti,Agro-Industry,O3,203.7,1.43,10844.0,250968.0,5752.0,897517.0,No,Poor,Acceptable,80.22,108.43,55.14,72.79,4.09,168.65,191.48
2014,Lucknow,Uttar Pradesh,Monsoon,Gomti,Agro-Industry,PM10,197.25,1.33,34364.67,250968.0,5752.0,897517.0,No,Moderate,Acceptable,101.23,145.28,39.39,52.82,1.87,87.27,185.42
2014,Lucknow,Uttar Pradesh,Post-Monsoon,Gomti,Agro-Industry,PM10,227.38,0.82,46969.0,250968.0,5752.0,897517.0,No,Poor,Good,100.62,142.85,54.32,52.0,2.78,86.04,213.74
2014,Lucknow,Uttar Pradesh,Summer,Gomti,Agro-Industry,O3,204.54,0.61,31496.0,250968.0,5752.0,897517.0,No,Poor,Good,87.32,113.06,89.78,70.38,1.95,175.67,192.27
2014,Lucknow,Uttar Pradesh,Summer,Gomti,Agro-Industry,PM10,195.82,1.02,24830.0,250968.0,5752.0,897517.0,No,Moderate,Good,88.26,129.68,75.33,53.1,0.74,66.45,184.07
2014,Lucknow,Uttar Pradesh,Winter,Gomti,Agro-Industry,PM10,239.66,1.25,26267.67,250968.0,5752.0,897517.0,No,Poor,Acceptable,124.91,166.86,104.68,62.18,2.27,70.32,225.28
2014,Mumbai,Maharashtra,Monsoon,Ulhas,Manufacturing,NO2,117.27,1.24,11319.5,98733.0,8782.0,19259006.0,No,Moderate,Good,60.59,67.71,80.19,16.8,1.27,37.17,110.23
2014,Mumbai,Maharashtra,Monsoon,Ulhas,Manufacturing,O3,115.85,1.1,24863.0,98733.0,8782.0,19259006.0,No,Moderate,Acceptable,64.87,78.75,70.88,36.17,2.15,101.68,108.9
2014,Mumbai,Maharashtra,Monsoon,Ulhas,Manufacturing,PM10,115.1,0.64,21402.0,98733.0,8782.0,19259006.0,No,Moderate,Good,49.77,86.56,36.3,29.93,0.74,46.24,108.19
2014,Mumbai,Maharashtra,Post-Monsoon,Ulhas,Manufacturing,O3,114.98,1.47,31409.0,98733.0,8782.0,19259006.0,No,Moderate,Acceptable,42.9,83.94,16.85,39.77,2.67,114.56,108.08
2014,Mumbai,Maharashtra,Post-Monsoon,Ulhas,Manufacturing,PM10,150.44,1.08,24334.0,98733.0,8782.0,19259006.0,No,Moderate,Acceptable,85.51,94.58,46.29,65.31,2.21,40.48,141.41
2014,Mumbai,Maharashtra,Summer,Ulhas,Manufacturing,O3,113.14,1.42,21318.0,98733.0,8782.0,19259006.0,No,Moderate,Acceptable,49.58,68.99,44.24,30.15,2.06,150.26,106.35
2014,Mumbai,Maharashtra,Summer,Ulhas,Manufacturing,PM10,110.46,1.21,30302.0,98733.0,8782.0,19259006.0,No,Moderate,Acceptable,57.81,73.85,49.01,70.59,3.55,59.55,103.83
2014,Mumbai,Maharashtra,Winter,Ulhas,Manufacturing,O3,154.9,0.56,44272.0,98733.0,8782.0,19259006.0,No,Moderate,Good,68.64,88.95,103.8,34.26,2.55,182.6,145.61
2014,Mumbai,Maharashtra,Winter,Ulhas,Manufacturing,PM10,136.09,1.23,36398.0,98733.0,8782.0,19259006.0,No,Moderate,Acceptable,69.92,88.09,53.3,33.91,2.65,37.0,127.92
2014,Patna,Bihar,Monsoon,Ganga,Agro-Industry,NO2,135.81,2.1,52690.0,154386.0,682.0,381248.0,No,Moderate,Polluted,61.65,85.69,116.08,16.63,2.93,114.9,127.66
2014,Patna,Bihar,Monsoon,Ganga,Agro-Industry,O3,129.55,1.0,41587.5,154386.0,682.0,381248.0,No,Moderate,Acceptable,62.06,85.2,62.5,54.46,2.39,151.32,121.78
2014,Patna,Bihar,Monsoon,Ganga,Agro-Industry,PM10,134.42,1.06,12356.0,154386.0,682.0,381248.0,No,Moderate,Acceptable,62.62,82.78,55.5,50.96,4.0,74.39,126.35
2014,Patna,Bihar,Post-Monsoon,Ganga,Agro-Industry,O3,124.77,0.67,31948.0,154386.0,682.0,381248.0,No,Moderate,Good,55.7,83.48,97.05,27.24,4.23,131.97,117.28
2014,Patna,Bihar,Post-Monsoon,Ganga,Agro-Industry,PM10,166.44,1.52,23578.0,154386.0,682.0,381248.0,No,Moderate,Acceptable,67.31,118.81,28.14,22.74,3.67,67.99,156.45
2014,Patna,Bihar,Summer,Ganga,Agro-Industry,NO2,127.01,1.92,52063.0,154386.0,682.0,381248.0,No,Moderate,Acceptable,77.27,78.05,94.01,45.82,1.37,42.75,119.39
2014,Patna,Bihar,Summer,Ganga,Agro-Industry,O3,128.02,1.18,25718.0,154386.0,682.0,381248.0,No,Moderate,Acceptable,75.86,74.87,58.61,19.81,2.07,129.52,120.34
2014,Patna,Bihar,Summer,Ganga,Agro-Industry,PM10,127.54,1.77,28026.0,154386.0,682.0,381248.0,No,Moderate,Acceptable,53.72,93.32,14.75,63.72,3.23,72.28,119.89
2014,Patna,Bihar,Winter,Ganga,Agro-Industry,O3,169.56,1.05,34579.5,154386.0,682.0,381248.0,No,Moderate,Acceptable,83.57,100.76,81.74,33.5,2.74,145.49,159.39
2014,Patna,Bihar,Winter,Ganga,Agro-Industry,PM10,137.02,1.32,28643.0,154386.0,682.0,381248.0,No,Moderate,Acceptable,55.87,83.58,80.02,62.84,4.0,37.76,128.8
2014,Shillong,Meghalaya,Monsoon,Umiam,Handicrafts,O3,91.24,1.16,10935.5,230414.0,3287.0,111727.0,No,Satisfactory,Good,46.26,59.26,27.84,21.95,0.76,78.83,85.77
2014,Shillong,Meghalaya,Monsoon,Umiam,Handicrafts,PM10,97.18,1.32,27815.0,230414.0,3287.0,111727.0,No,Satisfactory,Acceptable,49.82,65.6,37.32,17.53,1.14,48.81,91.35
2014,Shillong,Meghalaya,Post-Monsoon,Umiam,Handicrafts,PM10,104.92,1.5,19632.5,230414.0,3287.0,111727.0,No,Satisfactory,Polluted,45.17,65.76,16.95,20.08,1.46,38.22,98.62
2014,Shillong,Meghalaya,Summer,Umiam,Handicrafts,PM10,94.53,1.19,16924.33,230414.0,3287.0,111727.0,No,Satisfactory,Good,53.92,64.94,32.82,27.65,1.16,29.04,88.86
2014,Shillong,Meghalaya,Winter,Umiam,Handicrafts,O3,114.69,1.09,31729.5,230414.0,3287.0,111727.0,No,Moderate,Acceptable,58.4,79.2,19.06,15.18,0.46,87.76,107.81
2014,Shillong,Meghalaya,Winter,Umiam,Handicrafts,PM10,96.82,1.22,18424.0,230414.0,3287.0,111727.0,No,Satisfactory,Acceptable,52.51,61.3,12.38,34.36,1.84,9.45,91.01
2014,Talcher,Odisha,Monsoon,Brahmani,Thermal Power,O3,186.65,1.19,25057.0,71668.0,10077.0,163734.0,No,Moderate,Good,87.01,120.57,45.52,43.11,1.76,167.63,175.45
2014,Talcher,Odisha,Monsoon,Brahmani,Thermal Power,PM10,179.02,1.65,29490.0,71668.0,10077.0,163734.0,No,Moderate,Acceptable,79.04,119.67,88.26,72.13,3.58,68.09,168.28
2014,Talcher,Odisha,Post-Monsoon,Brahmani,Thermal Power,O3,180.47,0.77,51253.0,71668.0,10077.0,163734.0,No,Moderate,Good,98.51,122.89,63.93,30.24,3.27,166.58,169.64
2014,Talcher,Odisha,Post-Monsoon,Brahmani,Thermal Power,PM10,240.42,1.52,6985.0,71668.0,10077.0,163734.0,No,Poor,Acceptable,145.22,175.61,45.85,48.06,1.62,117.59,225.99
2014,Talcher,Odisha,Summer,Brahmani,Thermal Power,O3,175.38,0.67,26574.5,71668.0,10077.0,163734.0,No,Moderate,Acceptable,91.59,118.68,104.74,33.94,3.74,166.06,164.86
2014,Talcher,Odisha,Summer,Brahmani,Thermal Power,PM10,178.95,1.43,23787.0,71668.0,10077.0,163734.0,No,Moderate,Acceptable,78.9,114.5,86.74,18.03,2.3,49.08,168.21
2014,Talcher,Odisha,Winter,Brahmani,Thermal Power,O3,187.81,1.11,7487.0,71668.0,10077.0,163734.0,No,Moderate,Acceptable,96.93,106.35,67.55,36.48,2.43,196.46,176.54
2014,Talcher,Odisha,Winter,Brahmani,Thermal Power,PM10,237.97,0.8,33700.5,71668.0,10077.0,163734.0,No,Poor,Good,127.99,152.83,42.02,40.45,2.74,81.86,223.69
2014,Thiruvananthapuram,Kerala,Monsoon,Karamana,IT/Electronics,NO2,130.8,0.96,10457.0,203555.0,12590.0,789242.0,No,Moderate,Good,71.58,78.96,112.14,64.84,0.89,71.19,122.95
2014,Thiruvananthapuram,Kerala,Monsoon,Karamana,IT/Electronics,O3,130.85,1.54,38530.0,203555.0,12590.0,789242.0,No,Moderate,Acceptable,64.85,88.7,65.26,62.41,3.73,134.52,123.0
2014,Thiruvananthapuram,Kerala,Post-Monsoon,Karamana,IT/Electronics,PM10,152.63,0.8,26580.0,203555.0,12590.0,789242.0,No,Moderate,Acceptable,83.72,102.5,58.66,53.78,0.92,18.53,143.47
2014,Thiruvananthapuram,Kerala,Summer,Karamana,IT/Electronics,NO2,129.82,1.43,25449.0,203555.0,12590.0,789242.0,No,Moderate,Acceptable,74.16,93.63,102.36,46.84,2.3,45.66,122.03
2014,Thiruvananthapuram,Kerala,Summer,Karamana,IT/Electronics,O3,132.98,1.23,31834.0,203555.0,12590.0,789242.0,No,Moderate,Acceptable,70.59,94.47,80.43,27.69,0.4,122.29,125.0
2014,Thiruvananthapuram,Kerala,Winter,Karamana,IT/Electronics,O3,125.22,0.76,14236.0,203555.0,12590.0,789242.0,No,Moderate,Good,56.94,86.81,63.41,15.6,1.01,141.31,117.71
2014,Thiruvananthapuram,Kerala,Winter,Karamana,IT/Electronics,PM10,176.11,1.1,30572.0,203555.0,12590.0,789242.0,No,Moderate,Acceptable,94.34,120.53,55.47,53.34,2.57,21.72,165.54
2014,Visakhapatnam,Andhra Pradesh,Monsoon,Gosthani,Mining,O3,166.34,1.39,31114.0,124761.0,2381.0,148338.0,No,Moderate,Acceptable,95.9,109.31,82.3,27.99,0.66,145.44,156.36
2014,Visakhapatnam,Andhra Pradesh,Monsoon,Gosthani,Mining,PM10,178.28,1.58,16361.5,124761.0,2381.0,148338.0,No,Moderate,Acceptable,92.5,114.38,65.19,35.9,1.57,31.52,167.58
2014,Visakhapatnam,Andhra Pradesh,Post-Monsoon,Gosthani,Mining,PM10,198.7,0.88,43285.0,124761.0,2381.0,148338.0,No,Moderate,Good,111.02,138.18,99.26,41.96,2.71,73.02,186.78
2014,Visakhapatnam,Andhra Pradesh,Summer,Gosthani,Mining,O3,172.96,1.15,20018.5,124761.0,2381.0,148338.0,No,Moderate,Acceptable,100.12,104.44,100.52,52.29,2.38,143.17,162.58
2014,Visakhapatnam,Andhra Pradesh,Summer,Gosthani,Mining,PM10,165.97,0.96,6767.0,124761.0,2381.0,148338.0,No,Moderate,Good,72.0,127.09,31.45,36.11,1.93,17.6,156.01
2014,Visakhapatnam,Andhra Pradesh,Winter,Gosthani,Mining,O3,200.75,1.3,19831.0,124761.0,2381.0,148338.0,No,Poor,Acceptable,79.22,114.8,41.0,45.21,2.66,149.72,188.7
2014,Visakhapatnam,Andhra Pradesh,Winter,Gosthani,Mining,PM10,237.09,0.99,49755.0,124761.0,2381.0,148338.0,No,Poor,Good,111.19,164.91,102.39,46.41,0.79,132.96,222.86
2015,Ahmedabad,Gujarat,Monsoon,Sabarmati,Chemical,PM10,230.85,2.57,274535.37,4046320.6,10343.93,5660232.59,No,Moderate,Acceptable,43.18,110.53,16.1,10.43,10.17,22.38,217.0
2015,Ahmedabad,Gujarat,Monsoon,Sabarmati,Chemical,PM2.5,220.0,2.5,321239.0,4016784.0,10363.0,5683106.0,No,Poor,Acceptable,111.8,110.95,11.51,5.27,9.23,5.99,206.8
2015,Ahmedabad,Gujarat,Monsoon,Sabarmati,Manufacturing,PM10,169.4,2.87,190872.0,3977833.0,10323.0,5683106.0,No,Poor,Moderately Polluted,45.68,113.3,8.0,11.58,5.49,5.63,159.24
2015,Ahmedabad,Gujarat,Monsoon,Sabarmati,Manufacturing,PM2.5,289.0,2.87,190872.0,3977833.0,10323.0,5683106.0,No,Poor,Moderately Polluted,150.22,113.3,0.26,8.94,11.14,6.36,271.66
2015,Ahmedabad,Gujarat,Post-Monsoon,Sabarmati,Chemical,PM10,377.21,1.86,252332.0,4016784.0,10548.0,5665999.0,No,Very Poor,Acceptable,91.64,138.99,29.11,28.94,14.8,31.03,354.58
2015,Ahmedabad,Gujarat,Post-Monsoon,Sabarmati,Chemical,PM2.5,590.0,1.94,252332.0,4031231.25,10454.5,5649081.0,No,Severe,Acceptable,171.87,120.9,38.95,34.96,39.81,54.12,554.6
2015,Ahmedabad,Gujarat,Post-Monsoon,Sabarmati,Chemical,SO2,561.0,2.01,252332.0,4045678.5,10361.0,5632163.0,No,Severe,Acceptable,90.1,102.82,98.24,104.52,29.52,46.86,527.34
2015,Ahmedabad,Gujarat,Summer,Sabarmati,Chemical,O3,308.0,1.68,221602.0,3997308.5,10376.0,5632163.0,No,Very Poor,Acceptable,86.31,86.02,10.5,50.13,2.69,90.54,289.52
2015,Ahmedabad,Gujarat,Summer,Sabarmati,Chemical,PM10,268.46,1.9,227363.88,4000960.16,10343.94,5654403.31,No,Severe,Acceptable,67.3,94.64,19.76,39.21,8.77,35.54,252.35
2015,Ahmedabad,Gujarat,Summer,Sabarmati,Chemical,PM2.5,405.4,1.97,236235.33,4006582.55,10296.5,5661395.94,No,Severe,Acceptable,127.72,91.56,25.45,58.1,11.69,36.13,381.08
2015,Ahmedabad,Gujarat,Summer,Sabarmati,Chemical,SO2,222.0,2.04,252332.0,4016784.0,10211.0,5665999.0,No,Poor,Acceptable,77.69,81.12,18.87,100.48,5.24,27.14,208.68
2015,Ahmedabad,Gujarat,Winter,Sabarmati,Chemical,CO,483.0,1.9,221602.0,3997308.5,10458.0,5598327.0,No,Severe,Acceptable,76.38,109.84,48.21,28.66,122.12,20.13,454.02
2015,Ahmedabad,Gujarat,Winter,Sabarmati,Chemical,O3,498.5,1.9,221602.0,3997308.5,10458.0,5598327.0,No,Severe,Acceptable,85.45,109.84,25.44,47.52,12.66,122.34,468.59
2015,Ahmedabad,Gujarat,Winter,Sabarmati,Chemical,PM10,406.91,2.08,273666.12,4010127.82,10372.85,5642870.59,No,Severe,Acceptable,78.46,114.03,45.69,56.34,14.53,47.38,382.5
2015,Ahmedabad,Gujarat,Winter,Sabarmati,Chemical,PM2.5,854.29,2.12,321239.0,4016784.0,10303.0,5665999.0,No,Severe,Acceptable,179.57,136.6,42.42,75.28,48.8,52.01,803.03
2015,Aizawl,Mizoram,Monsoon,Tlawng,Handicrafts,O3,78.6,1.1,30161.5,232836.0,3330.0,69924.0,No,Satisfactory,Good,36.6,55.1,31.44,17.85,0.4,66.26,73.88
2015,Aizawl,Mizoram,Monsoon,Tlawng,Handicrafts,PM10,83.82,1.01,40224.5,232836.0,3330.0,69924.0,No,Satisfactory,Good,46.82,55.6,20.73,5.29,1.4,30.09,78.79
2015,Aizawl,Mizoram,Post-Monsoon,Tlawng,Handicrafts,O3,104.75,1.17,42340.0,232836.0,3330.0,69924.0,No,Moderate,Acceptable,50.62,77.99,37.17,27.2,0.99,80.92,98.46
2015,Aizawl,Mizoram,Post-Monsoon,Tlawng,Handicrafts,PM10,82.14,0.74,39434.0,232836.0,3330.0,69924.0,No,Satisfactory,Good,31.74,65.32,23.1,27.14,0.68,14.35,77.21
2015,Aizawl,Mizoram,Summer,Tlawng,Handicrafts,O3,77.87,1.4,18892.5,232836.0,3330.0,69924.0,No,Satisfactory,Acceptable,48.02,51.6,10.88,14.26,1.59,60.2,73.2
2015,Aizawl,Mizoram,Summer,Tlawng,Handicrafts,PM10,87.43,1.43,18857.0,232836.0,3330.0,69924.0,No,Satisfactory,Acceptable,47.0,51.28,33.69,27.47,1.67,7.16,82.18
2015,Aizawl,Mizoram,Winter,Tlawng,Handicrafts,O3,87.42,0.66,39613.0,232836.0,3330.0,69924.0,No,Satisfactory,Good,50.12,47.27,17.64,26.84,1.79,54.38,82.17
2015,Aizawl,Mizoram,Winter,Tlawng,Handicrafts,PM10,115.5,1.52,28994.0,232836.0,3330.0,69924.0,No,Moderate,Acceptable,63.43,64.4,25.03,34.63,1.67,30.43,108.57
2015,Aizawl,Mizoram,Winter,Tlawng,Handicrafts,PM2.5,116.16,1.53,15683.0,232836.0,3330.0,69924.0,No,Moderate,Acceptable,62.44,62.36,43.76,17.88,1.62,20.25,109.19
2015,Amaravati,Andhra Pradesh,Monsoon,Krishna,Agro-processing,PM10,152.12,1.02,30815.25,124078.0,2369.0,319295.0,No,Moderate,Good,73.92,98.7,37.1,46.24,2.45,55.29,142.99
2015,Amaravati,Andhra Pradesh,Post-Monsoon,Krishna,Agro-processing,PM10,179.26,1.13,17130.5,124078.0,2369.0,319295.0,No,Moderate,Acceptable,84.21,102.29,61.78,37.37,2.91,56.41,168.5
2015,Amaravati,Andhra Pradesh,Summer,Krishna,Agro-processing,O3,163.82,1.78,35265.5,124078.0,2369.0,319295.0,No,Moderate,Acceptable,89.33,92.18,78.04,35.69,2.66,107.82,153.99
2015,Amaravati,Andhra Pradesh,Summer,Krishna,Agro-processing,PM10,157.86,1.43,30444.0,124078.0,2369.0,319295.0,No,Moderate,Acceptable,73.16,101.93,36.9,5.08,3.72,73.76,148.39
2015,Amaravati,Andhra Pradesh,Winter,Krishna,Agro-processing,PM10,186.23,1.13,37246.33,124078.0,2369.0,319295.0,No,Poor,Acceptable,82.15,119.04,32.25,59.85,2.22,95.55,175.06
2015,Amritsar,Punjab,Monsoon,Beas,Agro-Industry,NO2,127.12,1.71,7217.0,252850.0,3251.0,769868.0,No,Moderate,Acceptable,70.16,93.39,113.67,45.59,3.26,43.71,119.49
2015,Amritsar,Punjab,Monsoon,Beas,Agro-Industry,O3,135.66,0.96,40507.5,252850.0,3251.0,769868.0,No,Moderate,Good,57.54,100.56,47.54,42.2,3.78,171.52,127.52
2015,Amritsar,Punjab,Monsoon,Beas,Agro-Industry,PM10,130.92,1.03,44926.0,252850.0,3251.0,769868.0,No,Moderate,Acceptable,53.68,76.13,37.38,41.61,3.59,14.07,123.06
2015,Amritsar,Punjab,Post-Monsoon,Beas,Agro-Industry,NO2,142.59,0.56,30432.0,252850.0,3251.0,769868.0,No,Moderate,Good,60.51,81.86,91.24,74.93,3.95,71.88,134.03
2015,Amritsar,Punjab,Post-Monsoon,Beas,Agro-Industry,O3,175.69,1.22,25053.0,252850.0,3251.0,769868.0,No,Moderate,Acceptable,73.56,96.03,37.06,59.52,1.1,112.56,165.15
2015,Amritsar,Punjab,Summer,Beas,Agro-Industry,O3,131.07,1.41,9825.67,252850.0,3251.0,769868.0,No,Moderate,Acceptable,68.22,94.44,71.52,50.29,2.03,128.54,123.21
2015,Amritsar,Punjab,Winter,Beas,Agro-Industry,PM10,165.89,1.53,32301.0,252850.0,3251.0,769868.0,No,Moderate,Acceptable,76.25,104.12,73.43,50.7,2.52,53.4,155.94
2015,Bengaluru,Karnataka,Monsoon,Arkavathi,Agro-Industry,O3,92.5,4.63,209087.0,5979183.0,4570.0,2647529.0,No,Moderate,Severely Polluted,23.82,48.85,11.7,7.42,1.74,61.41,86.95
2015,Bengaluru,Karnataka,Monsoon,Arkavathi,Agro-Industry,PM10,109.43,4.63,209087.0,5979183.0,4570.0,2647529.0,No,Satisfactory,Severely Polluted,17.91,48.85,13.62,6.56,3.31,18.07,102.86
2015,Bengaluru,Karnataka,Monsoon,Arkavathi,Power,PM10,131.62,4.57,597826.08,5983972.57,4713.28,2639214.43,No,Moderate,Severely Polluted,20.8,61.26,13.27,3.2,9.91,9.78,123.72
2015,Bengaluru,Karnataka,Post-Monsoon,Arkavathi,Agro-Industry,O3,86.0,3.92,209087.0,5979183.0,4633.0,2647529.0,No,Satisfactory,Heavily Polluted,17.1,18.31,14.38,2.7,1.34,30.77,80.84
2015,Bengaluru,Karnataka,Post-Monsoon,Arkavathi,Agro-Industry,PM10,82.0,3.92,209087.0,5979183.0,4633.0,2647529.0,No,Good,Heavily Polluted,32.51,72.74,17.71,2.8,1.61,19.44,77.08
2015,Bengaluru,Karnataka,Post-Monsoon,Arkavathi,Agro-Industry,PM2.5,103.0,3.92,209087.0,5979183.0,4633.0,2647529.0,No,Moderate,Heavily Polluted,39.85,25.94,22.76,2.96,1.56,22.0,96.82
2015,Bengaluru,Karnataka,Post-Monsoon,Arkavathi,Power,PM10,105.32,3.58,795382.0,5993871.0,4649.0,2634989.0,No,Moderate,Heavily Polluted,31.43,79.81,28.08,3.13,2.23,18.06,99.0
2015,Bengaluru,Karnataka,Summer,Arkavathi,Agro-Industry,O3,126.0,3.87,202674.5,5964989.5,4671.88,2651898.75,No,Moderate,Heavily Polluted,29.96,82.94,11.6,12.82,7.04,106.77,118.44
2015,Bengaluru,Karnataka,Summer,Arkavathi,Agro-Industry,PM10,108.94,3.81,202674.5,5970290.69,4639.29,2650748.02,No,Moderate,Heavily Polluted,35.58,85.85,18.43,6.92,6.69,42.54,102.4
