Year,City,State,Season,River_Name,Industry_Sector,Avg_AQI,Avg_Water_Contamination,Avg_Industrial_Emission,Avg_Vehicular_Emission,Avg_GDP,Avg_Population,Water_Quality_Status,AQI_Bucket
2013,Patna,Bihar,Post-Monsoon,Ganga,Agro-Industry,146.8,1.62,20764.5,153570.0,359668.0,668.0,Acceptable,Moderate
2013,Patna,Bihar,Summer,Ganga,Agro-Industry,130.47,1.41,33948.0,153570.0,359668.0,668.0,Acceptable,Moderate
2013,Patna,Bihar,Winter,Ganga,Agro-Industry,153.6,1.32,32896.0,153570.0,359668.0,668.0,Acceptable,Moderate
2013,Shillong,Meghalaya,Monsoon,Umiam,Handicrafts,93.39,1.28,18940.5,228611.0,105403.0,3256.0,Acceptable,Satisfactory
2013,Shillong,Meghalaya,Post-Monsoon,Umiam,Handicrafts,113.72,1.58,26268.0,228611.0,105403.0,3256.0,Acceptable,Satisfactory
2013,Shillong,Meghalaya,Summer,Umiam,Handicrafts,87.21,1.15,42653.33,228611.0,105403.0,3256.0,Acceptable,Satisfactory
2013,Shillong,Meghalaya,Winter,Umiam,Handicrafts,109.56,1.55,34042.67,228611.0,105403.0,3256.0,Acceptable,Moderate
2013,Talcher,Odisha,Monsoon,Brahmani,Thermal Power,180.87,1.5,32284.75,66997.0,154466.0,9994.0,Acceptable,Moderate
2013,Talcher,Odisha,Post-Monsoon,Brahmani,Thermal Power,204.78,1.25,29038.0,66997.0,154466.0,9994.0,Acceptable,Moderate
2013,Talcher,Odisha,Summer,Brahmani,Thermal Power,175.43,1.41,22021.67,66997.0,154466.0,9994.0,Acceptable,Moderate
2013,Talcher,Odisha,Winter,Brahmani,Thermal Power,205.61,1.54,20496.67,66997.0,154466.0,9994.0,Acceptable,Poor
2013,Thiruvananthapuram,Kerala,Monsoon,Karamana,IT/Electronics,130.18,1.21,24117.0,201674.0,744567.0,12557.0,Acceptable,Moderate
2013,Thiruvananthapuram,Kerala,Post-Monsoon,Karamana,IT/Electronics,141.51,1.05,38381.5,201674.0,744567.0,12557.0,Good,Moderate
2013,Thiruvananthapuram,Kerala,Summer,Karamana,IT/Electronics,129.22,1.44,36513.67,201674.0,744567.0,12557.0,Acceptable,Moderate
2013,Thiruvananthapuram,Kerala,Winter,Karamana,IT/Electronics,153.7,1.36,13010.0,201674.0,744567.0,12557.0,Acceptable,Moderate
2013,Visakhapatnam,Andhra Pradesh,Monsoon,Gosthani,Mining,166.06,1.05,24520.75,121145.0,139941.0,2317.0,Acceptable,Moderate
2013,Visakhapatnam,Andhra Pradesh,Post-Monsoon,Gosthani,Mining,195.42,1.18,19792.0,121145.0,139941.0,2317.0,Acceptable,Moderate
2013,Visakhapatnam,Andhra Pradesh,Summer,Gosthani,Mining,168.29,0.89,18704.0,121145.0,139941.0,2317.0,Good,Moderate
2013,Visakhapatnam,Andhra Pradesh,Winter,Gosthani,Mining,208.96,1.31,20137.0,121145.0,139941.0,2317.0,Acceptable,Poor
2014,Ahmedabad,Gujarat,Monsoon,Sabarmati,Chemical,136.65,0.95,29935.5,150634.0,5281441.0,3603.0,Good,Moderate
2014,Ahmedabad,Gujarat,Post-Monsoon,Sabarmati,Chemical,164.77,1.41,32760.5,150634.0,5281441.0,3603.0,Acceptable,Moderate
2014,Ahmedabad,Gujarat,Summer,Sabarmati,Chemical,138.38,1.0,35073.0,150634.0,5281441.0,3603.0,Good,Moderate
2014,Ahmedabad,Gujarat,Winter,Sabarmati,Chemical,165.32,1.36,45176.67,150634.0,5281441.0,3603.0,Acceptable,Moderate
2014,Aizawl,Mizoram,Monsoon,Tlawng,Handicrafts,77.99,1.25,19375.25,230414.0,65966.0,3287.0,Good,Satisfactory
2014,Aizawl,Mizoram,Post-Monsoon,Tlawng,Handicrafts,96.45,1.52,19632.5,230414.0,65966.0,3287.0,Polluted,Satisfactory
2014,Aizawl,Mizoram,Summer,Tlawng,Handicrafts,80.99,1.16,16924.33,230414.0,65966.0,3287.0,Good,Satisfactory
2014,Aizawl,Mizoram,Winter,Tlawng,Handicrafts,96.31,1.13,27294.33,230414.0,65966.0,3287.0,Acceptable,Moderate
2014,Amaravati,Andhra Pradesh,Monsoon,Krishna,Agro-processing,159.22,1.53,23737.75,124761.0,301222.0,2381.0,Acceptable,Moderate
2014,Amaravati,Andhra Pradesh,Post-Monsoon,Krishna,Agro-processing,182.37,0.88,43285.0,124761.0,301222.0,2381.0,Good,Moderate
2014,Amaravati,Andhra Pradesh,Summer,Krishna,Agro-processing,158.33,1.07,15601.33,124761.0,301222.0,2381.0,Acceptable,Moderate
2014,Amaravati,Andhra Pradesh,Winter,Krishna,Agro-processing,191.67,1.2,29805.67,124761.0,301222.0,2381.0,Acceptable,Poor
2014,Amritsar,Punjab,Monsoon,Beas,Agro-Industry,137.32,1.32,19994.25,255737.0,726291.0,3302.0,Acceptable,Moderate
2014,Amritsar,Punjab,Post-Monsoon,Beas,Agro-Industry,155.72,1.43,31547.0,255737.0,726291.0,3302.0,Acceptable,Moderate
2014,Amritsar,Punjab,Summer,Beas,Agro-Industry,133.52,1.16,21711.67,255737.0,726291.0,3302.0,Acceptable,Moderate
2014,Amritsar,Punjab,Winter,Beas,Agro-Industry,162.47,1.65,38953.0,255737.0,726291.0,3302.0,Polluted,Moderate
2014,Bengaluru,Karnataka,Monsoon,Arkavathi,Agro-Industry,94.86,1.05,28689.0,107970.0,2497669.0,12473.0,Good,Satisfactory
2014,Bengaluru,Karnataka,Post-Monsoon,Arkavathi,Agro-Industry,107.58,1.19,18742.5,107970.0,2497669.0,12473.0,Good,Satisfactory
2014,Bengaluru,Karnataka,Summer,Arkavathi,Agro-Industry,93.65,1.41,29930.67,107970.0,2497669.0,12473.0,Acceptable,Satisfactory
2014,Bengaluru,Karnataka,Winter,Arkavathi,Agro-Industry,113.38,0.72,35860.67,107970.0,2497669.0,12473.0,Good,Moderate
2014,Bhopal,Madhya Pradesh,Monsoon,Betwa,Manufacturing,118.49,1.04,40872.0,24564.0,375602.0,11345.0,Acceptable,Moderate
2014,Bhopal,Madhya Pradesh,Post-Monsoon,Betwa,Manufacturing,137.7,1.0,14865.5,24564.0,375602.0,11345.0,Good,Moderate
2014,Bhopal,Madhya Pradesh,Summer,Betwa,Manufacturing,119.24,0.9,27001.0,24564.0,375602.0,11345.0,Good,Moderate
2014,Bhopal,Madhya Pradesh,Winter,Betwa,Manufacturing,142.37,0.72,28110.0,24564.0,375602.0,11345.0,Good,Moderate
2014,Brajrajnagar,Odisha,Monsoon,Ib,Coal/Power,99.01,1.46,13976.25,232539.0,63648.0,7739.0,Acceptable,Moderate
2014,Brajrajnagar,Odisha,Post-Monsoon,Ib,Coal/Power,116.1,1.08,30254.0,232539.0,63648.0,7739.0,Good,Moderate
2014,Brajrajnagar,Odisha,Summer,Ib,Coal/Power,99.18,1.36,23563.33,232539.0,63648.0,7739.0,Acceptable,Satisfactory
2014,Brajrajnagar,Odisha,Winter,Ib,Coal/Power,118.78,1.29,20817.33,232539.0,63648.0,7739.0,Good,Moderate
2014,Chandigarh,Chandigarh,Monsoon,Sukhna,Manufacturing,110.44,1.32,19994.25,255737.0,1034927.0,3302.0,Acceptable,Moderate
2014,Chandigarh,Chandigarh,Post-Monsoon,Sukhna,Manufacturing,128.22,1.42,31547.0,255737.0,1034927.0,3302.0,Acceptable,Moderate
2014,Chandigarh,Chandigarh,Summer,Sukhna,Manufacturing,110.69,1.18,21711.67,255737.0,1034927.0,3302.0,Acceptable,Moderate
2014,Chandigarh,Chandigarh,Winter,Sukhna,Manufacturing,130.55,1.65,38953.0,255737.0,1034927.0,3302.0,Polluted,Moderate
2014,Chennai,Tamil Nadu,Monsoon,Cooum,Manufacturing,142.48,1.06,21937.0,53409.0,16064086.0,7111.0,Good,Moderate
2014,Chennai,Tamil Nadu,Post-Monsoon,Cooum,Manufacturing,164.94,1.89,31983.0,53409.0,16064086.0,7111.0,Acceptable,Moderate
2014,Chennai,Tamil Nadu,Summer,Cooum,Manufacturing,144.94,1.51,44360.67,53409.0,16064086.0,7111.0,Polluted,Moderate
2014,Chennai,Tamil Nadu,Winter,Cooum,Manufacturing,172.82,1.14,29867.33,53409.0,16064086.0,7111.0,Good,Moderate
2014,Coimbatore,Tamil Nadu,Monsoon,Noyyal,Manufacturing,129.02,1.46,21612.25,45234.0,5151667.0,4605.0,Acceptable,Moderate
2014,Coimbatore,Tamil Nadu,Post-Monsoon,Noyyal,Manufacturing,154.3,1.35,24531.5,45234.0,5151667.0,4605.0,Acceptable,Moderate
2014,Coimbatore,Tamil Nadu,Summer,Noyyal,Manufacturing,128.29,1.3,33570.67,45234.0,5151667.0,4605.0,Good,Moderate
2014,Coimbatore,Tamil Nadu,Winter,Noyyal,Manufacturing,155.73,1.08,27291.67,45234.0,5151667.0,4605.0,Good,Moderate
2014,Delhi,Delhi,Monsoon,Yamuna,Manufacturing,186.99,1.14,35730.5,235918.0,2446094.0,1485.0,Good,Moderate
2014,Delhi,Delhi,Post-Monsoon,Yamuna,Manufacturing,213.48,1.3,29768.0,235918.0,2446094.0,1485.0,Good,Moderate
2014,Delhi,Delhi,Summer,Yamuna,Manufacturing,196.92,1.24,42681.67,235918.0,2446094.0,1485.0,Good,Moderate
2014,Delhi,Delhi,Winter,Yamuna,Manufacturing,226.1,1.1,41354.33,235918.0,2446094.0,1485.0,Good,Poor
2014,Ernakulam,Kerala,Monsoon,Periyar,Shipping/Refinery,196.07,1.08,25371.5,80254.0,561521.0,7257.0,Good,Poor
2014,Ernakulam,Kerala,Post-Monsoon,Periyar,Shipping/Refinery,219.97,1.24,37685.5,80254.0,561521.0,7257.0,Good,Moderate
2014,Ernakulam,Kerala,Summer,Periyar,Shipping/Refinery,202.43,1.65,35172.67,80254.0,561521.0,7257.0,Acceptable,Poor
2014,Ernakulam,Kerala,Winter,Periyar,Shipping/Refinery,238.53,1.18,18789.67,80254.0,561521.0,7257.0,Acceptable,Poor
2014,Gurugram,Haryana,Monsoon,Sahibi,Automobile,125.66,0.89,15751.0,23243.0,2570304.0,5114.0,Acceptable,Moderate
2014,Gurugram,Haryana,Post-Monsoon,Sahibi,Automobile,150.09,1.16,19537.5,23243.0,2570304.0,5114.0,Acceptable,Moderate
2014,Gurugram,Haryana,Summer,Sahibi,Automobile,128.85,0.82,23026.33,23243.0,2570304.0,5114.0,Acceptable,Moderate
2014,Gurugram,Haryana,Winter,Sahibi,Automobile,154.98,1.0,33538.0,23243.0,2570304.0,5114.0,Acceptable,Moderate
2014,Guwahati,Assam,Monsoon,Brahmaputra,Agro-Industry,187.5,1.27,19375.25,230414.0,188103.0,3287.0,Good,Moderate
2014,Guwahati,Assam,Post-Monsoon,Brahmaputra,Agro-Industry,212.08,1.52,19632.5,230414.0,188103.0,3287.0,Polluted,Moderate
2014,Guwahati,Assam,Summer,Brahmaputra,Agro-Industry,186.62,1.17,16924.33,230414.0,188103.0,3287.0,Good,Moderate
2014,Guwahati,Assam,Winter,Brahmaputra,Agro-Industry,217.93,1.14,27294.33,230414.0,188103.0,3287.0,Acceptable,Poor
2014,Hyderabad,Telangana,Monsoon,Musi,Manufacturing,178.59,1.51,23737.75,124761.0,7200277.0,2381.0,Acceptable,Moderate
2014,Hyderabad,Telangana,Post-Monsoon,Musi,Manufacturing,207.44,0.86,43285.0,124761.0,7200277.0,2381.0,Good,Moderate
2014,Hyderabad,Telangana,Summer,Musi,Manufacturing,180.73,1.06,15601.33,124761.0,7200277.0,2381.0,Acceptable,Moderate
2014,Hyderabad,Telangana,Winter,Musi,Manufacturing,222.01,1.18,29805.67,124761.0,7200277.0,2381.0,Acceptable,Poor
2014,Jaipur,Rajasthan,Monsoon,Banas,Manufacturing,148.27,1.26,24118.5,150907.0,2095847.0,11681.0,Acceptable,Moderate
2014,Jaipur,Rajasthan,Post-Monsoon,Banas,Manufacturing,171.21,0.78,21066.5,150907.0,2095847.0,11681.0,Good,Moderate
2014,Jaipur,Rajasthan,Summer,Banas,Manufacturing,142.76,1.21,32739.67,150907.0,2095847.0,11681.0,Acceptable,Moderate
2014,Jaipur,Rajasthan,Winter,Banas,Manufacturing,177.52,1.55,24409.33,150907.0,2095847.0,11681.0,Acceptable,Moderate
2014,Jorapokhar,Jharkhand,Monsoon,Damodar,Mining/Coal,159.5,1.14,17827.0,69212.0,60723.0,1002.0,Good,Moderate
2014,Jorapokhar,Jharkhand,Post-Monsoon,Damodar,Mining/Coal,180.42,1.25,34822.0,69212.0,60723.0,1002.0,Acceptable,Moderate
2014,Jorapokhar,Jharkhand,Summer,Damodar,Mining/Coal,156.96,1.09,24086.0,69212.0,60723.0,1002.0,Good,Moderate
2014,Jorapokhar,Jharkhand,Winter,Damodar,Mining/Coal,193.4,1.34,24272.0,69212.0,60723.0,1002.0,Acceptable,Poor
2014,Kochi,Kerala,Monsoon,Periyar,Shipping/Refinery,220.74,1.06,25371.5,80254.0,678609.0,7257.0,Good,Poor
2014,Kochi,Kerala,Post-Monsoon,Periyar,Shipping/Refinery,249.96,1.3,37685.5,80254.0,678609.0,7257.0,Good,Poor
2014,Kochi,Kerala,Summer,Periyar,Shipping/Refinery,222.0,1.62,35172.67,80254.0,678609.0,7257.0,Acceptable,Poor
2014,Kochi,Kerala,Winter,Periyar,Shipping/Refinery,265.97,1.18,18789.67,80254.0,678609.0,7257.0,Acceptable,Poor
2014,Kolkata,West Bengal,Monsoon,Hooghly,Manufacturing,221.08,1.27,31088.5,44555.0,11344255.0,6618.0,Acceptable,Poor
2014,Kolkata,West Bengal,Post-Monsoon,Hooghly,Manufacturing,249.54,1.23,8754.5,44555.0,11344255.0,6618.0,Good,Poor
2014,Kolkata,West Bengal,Summer,Hooghly,Manufacturing,218.0,1.41,47201.0,44555.0,11344255.0,6618.0,Acceptable,Poor
2014,Kolkata,West Bengal,Winter,Hooghly,Manufacturing,258.13,1.18,27586.33,44555.0,11344255.0,6618.0,Acceptable,Poor
2014,Lucknow,Uttar Pradesh,Monsoon,Gomti,Agro-Industry,198.86,1.35,28484.5,250968.0,897517.0,5752.0,Acceptable,Poor
2014,Lucknow,Uttar Pradesh,Post-Monsoon,Gomti,Agro-Industry,227.38,0.82,46969.0,250968.0,897517.0,5752.0,Good,Poor
2014,Lucknow,Uttar Pradesh,Summer,Gomti,Agro-Industry,198.73,0.89,27052.0,250968.0,897517.0,5752.0,Good,Poor
2014,Lucknow,Uttar Pradesh,Winter,Gomti,Agro-Industry,239.66,1.25,26267.67,250968.0,897517.0,5752.0,Acceptable,Poor
2014,Mumbai,Maharashtra,Monsoon,Ulhas,Manufacturing,116.37,1.06,17226.0,98733.0,19259006.0,8782.0,Good,Moderate
2014,Mumbai,Maharashtra,Post-Monsoon,Ulhas,Manufacturing,132.71,1.27,27871.5,98733.0,19259006.0,8782.0,Acceptable,Moderate
2014,Mumbai,Maharashtra,Summer,Ulhas,Manufacturing,112.25,1.35,24312.67,98733.0,19259006.0,8782.0,Acceptable,Moderate
2014,Mumbai,Maharashtra,Winter,Ulhas,Manufacturing,142.36,1.0,39022.67,98733.0,19259006.0,8782.0,Acceptable,Moderate
2014,Patna,Bihar,Monsoon,Ganga,Agro-Industry,132.33,1.29,37055.25,154386.0,381248.0,682.0,Acceptable,Moderate
2014,Patna,Bihar,Post-Monsoon,Ganga,Agro-Industry,145.6,1.1,27763.0,154386.0,381248.0,682.0,Good,Moderate
2014,Patna,Bihar,Summer,Ganga,Agro-Industry,127.52,1.62,35269.0,154386.0,381248.0,682.0,Acceptable,Moderate
2014,Patna,Bihar,Winter,Ganga,Agro-Industry,158.72,1.14,32600.67,154386.0,381248.0,682.0,Acceptable,Moderate
2014,Shillong,Meghalaya,Monsoon,Umiam,Handicrafts,94.21,1.24,19375.25,230414.0,111727.0,3287.0,Good,Satisfactory
2014,Shillong,Meghalaya,Post-Monsoon,Umiam,Handicrafts,104.92,1.5,19632.5,230414.0,111727.0,3287.0,Polluted,Satisfactory
2014,Shillong,Meghalaya,Summer,Umiam,Handicrafts,94.53,1.19,16924.33,230414.0,111727.0,3287.0,Good,Satisfactory
2014,Shillong,Meghalaya,Winter,Umiam,Handicrafts,108.73,1.13,27294.33,230414.0,111727.0,3287.0,Acceptable,Moderate
2014,Talcher,Odisha,Monsoon,Brahmani,Thermal Power,184.74,1.3,26165.25,71668.0,163734.0,10077.0,Acceptable,Moderate
2014,Talcher,Odisha,Post-Monsoon,Brahmani,Thermal Power,210.44,1.14,29119.0,71668.0,163734.0,10077.0,Good,Moderate
2014,Talcher,Odisha,Summer,Brahmani,Thermal Power,176.57,0.92,25645.33,71668.0,163734.0,10077.0,Acceptable,Moderate
2014,Talcher,Odisha,Winter,Brahmani,Thermal Power,221.25,0.91,24962.67,71668.0,163734.0,10077.0,Good,Poor
2014,Thiruvananthapuram,Kerala,Monsoon,Karamana,IT/Electronics,130.84,1.4,31511.75,203555.0,789242.0,12590.0,Acceptable,Moderate
2014,Thiruvananthapuram,Kerala,Post-Monsoon,Karamana,IT/Electronics,152.63,0.8,26580.0,203555.0,789242.0,12590.0,Acceptable,Moderate
2014,Thiruvananthapuram,Kerala,Summer,Karamana,IT/Electronics,130.88,1.36,27577.33,203555.0,789242.0,12590.0,Acceptable,Moderate
2014,Thiruvananthapuram,Kerala,Winter,Karamana,IT/Electronics,159.15,0.98,25126.67,203555.0,789242.0,12590.0,Acceptable,Moderate
2014,Visakhapatnam,Andhra Pradesh,Monsoon,Gosthani,Mining,172.31,1.49,23737.75,124761.0,148338.0,2381.0,Acceptable,Moderate
2014,Visakhapatnam,Andhra Pradesh,Post-Monsoon,Gosthani,Mining,198.7,0.88,43285.0,124761.0,148338.0,2381.0,Good,Moderate
2014,Visakhapatnam,Andhra Pradesh,Summer,Gosthani,Mining,170.63,1.09,15601.33,124761.0,148338.0,2381.0,Acceptable,Moderate
2014,Visakhapatnam,Andhra Pradesh,Winter,Gosthani,Mining,212.86,1.2,29805.67,124761.0,148338.0,2381.0,Acceptable,Poor
2015,Ahmedabad,Gujarat,Monsoon,Sabarmati,Chemical,230.73,2.56,275048.59,4045996.02,5660483.95,10344.14,Acceptable,Moderate
2015,Ahmedabad,Gujarat,Monsoon,Sabarmati,Manufacturing,177.11,2.87,190872.0,3977833.0,5683106.0,10323.0,Moderately Polluted,Poor
2015,Ahmedabad,Gujarat,Post-Monsoon,Sabarmati,Chemical,495.34,1.93,252332.0,4030994.41,5649358.34,10456.03,Acceptable,Very Poor
2015,Ahmedabad,Gujarat,Summer,Sabarmati,Chemical,330.9,1.93,231622.65,4003659.21,5657479.9,10321.18,Acceptable,Severe
2015,Ahmedabad,Gujarat,Winter,Sabarmati,Chemical,445.43,2.07,275052.27,4010075.77,5642689.76,10371.2,Acceptable,Severe
2015,Aizawl,Mizoram,Monsoon,Tlawng,Handicrafts,81.22,1.05,35193.0,232836.0,69924.0,3330.0,Good,Satisfactory
2015,Aizawl,Mizoram,Post-Monsoon,Tlawng,Handicrafts,93.44,0.96,40887.0,232836.0,69924.0,3330.0,Good,Satisfactory
2015,Aizawl,Mizoram,Summer,Tlawng,Handicrafts,81.06,1.41,18880.67,232836.0,69924.0,3330.0,Acceptable,Satisfactory
2015,Aizawl,Mizoram,Winter,Tlawng,Handicrafts,106.36,1.24,28096.67,232836.0,69924.0,3330.0,Acceptable,Moderate
2015,Amaravati,Andhra Pradesh,Monsoon,Krishna,Agro-processing,152.12,1.02,30815.25,124078.0,319295.0,2369.0,Good,Moderate
2015,Amaravati,Andhra Pradesh,Post-Monsoon,Krishna,Agro-processing,179.26,1.13,17130.5,124078.0,319295.0,2369.0,Acceptable,Moderate
2015,Amaravati,Andhra Pradesh,Summer,Krishna,Agro-processing,161.83,1.66,33658.33,124078.0,319295.0,2369.0,Acceptable,Moderate
2015,Amaravati,Andhra Pradesh,Winter,Krishna,Agro-processing,186.23,1.13,37246.33,124078.0,319295.0,2369.0,Acceptable,Poor
2015,Amritsar,Punjab,Monsoon,Beas,Agro-Industry,132.34,1.16,33289.5,252850.0,769868.0,3251.0,Good,Moderate
2015,Amritsar,Punjab,Post-Monsoon,Beas,Agro-Industry,159.14,0.89,27742.5,252850.0,769868.0,3251.0,Good,Moderate
2015,Amritsar,Punjab,Summer,Beas,Agro-Industry,131.07,1.41,9825.67,252850.0,769868.0,3251.0,Acceptable,Moderate
2015,Amritsar,Punjab,Winter,Beas,Agro-Industry,165.89,1.53,32301.0,252850.0,769868.0,3251.0,Acceptable,Moderate
2015,Bengaluru,Karnataka,Monsoon,Arkavathi,Agro-Industry,108.3,4.63,209087.0,5979183.0,2647529.0,4570.0,Severely Polluted,Moderate
2015,Bengaluru,Karnataka,Monsoon,Arkavathi,Power,131.62,4.57,597826.08,5983972.57,2639214.43,4713.28,Severely Polluted,Moderate
2015,Bengaluru,Karnataka,Post-Monsoon,Arkavathi,Agro-Industry,83.93,3.92,209087.0,5979183.0,2647529.0,4633.0,Heavily Polluted,Good
2015,Bengaluru,Karnataka,Post-Monsoon,Arkavathi,Power,105.32,3.58,795382.0,5993871.0,2634989.0,4649.0,Heavily Polluted,Moderate
2015,Bengaluru,Karnataka,Summer,Arkavathi,Agro-Industry,109.93,3.81,202674.5,5969772.09,2650840.24,4641.53,Heavily Polluted,Moderate
2015,Bengaluru,Karnataka,Winter,Arkavathi,Agro-Industry,100.73,3.98,205880.75,5972086.25,2648777.5,4623.5,Heavily Polluted,Moderate
2015,Bengaluru,Karnataka,Winter,Arkavathi,Power,98.5,4.57,795382.0,5993871.0,2634989.0,4693.0,Severely Polluted,Satisfactory
2015,Bhopal,Madhya Pradesh,Monsoon,Betwa,Manufacturing,126.04,1.39,38188.75,26775.0,398138.0,11384.0,Good,Moderate
2015,Bhopal,Madhya Pradesh,Post-Monsoon,Betwa,Manufacturing,144.08,1.4,35370.5,26775.0,398138.0,11384.0,Acceptable,Moderate
2015,Bhopal,Madhya Pradesh,Summer,Betwa,Manufacturing,122.22,1.42,24043.33,26775.0,398138.0,11384.0,Acceptable,Moderate
2015,Bhopal,Madhya Pradesh,Winter,Betwa,Manufacturing,150.32,1.3,23165.67,26775.0,398138.0,11384.0,Acceptable,Moderate
2015,Brajrajnagar,Odisha,Monsoon,Ib,Coal/Power,99.56,1.1,30056.5,231994.0,67467.0,7729.0,Good,Moderate
2015,Brajrajnagar,Odisha,Post-Monsoon,Ib,Coal/Power,112.92,1.3,21658.5,231994.0,67467.0,7729.0,Acceptable,Satisfactory
2015,Brajrajnagar,Odisha,Summer,Ib,Coal/Power,97.5,1.38,23517.0,231994.0,67467.0,7729.0,Acceptable,Satisfactory
2015,Brajrajnagar,Odisha,Winter,Ib,Coal/Power,119.97,1.11,16898.67,231994.0,67467.0,7729.0,Good,Moderate
2015,Chandigarh,Chandigarh,Monsoon,Sukhna,Manufacturing,106.55,1.15,33289.5,252850.0,1097022.0,3251.0,Good,Moderate
2015,Chandigarh,Chandigarh,Post-Monsoon,Sukhna,Manufacturing,120.89,0.9,27742.5,252850.0,1097022.0,3251.0,Good,Moderate
2015,Chandigarh,Chandigarh,Summer,Sukhna,Manufacturing,110.49,1.43,9825.67,252850.0,1097022.0,3251.0,Acceptable,Moderate
2015,Chandigarh,Chandigarh,Winter,Sukhna,Manufacturing,125.55,1.55,32301.0,252850.0,1097022.0,3251.0,Acceptable,Moderate
2015,Chennai,Tamil Nadu,Monsoon,Cooum,Manufacturing,139.96,4.89,90313.79,4605206.81,17227707.85,28061.39,Severely Polluted,Poor
2015,Chennai,Tamil Nadu,Post-Monsoon,Cooum,Manufacturing,132.3,4.83,99102.0,4591933.0,17167339.0,27939.15,Severely Polluted,Moderate
2015,Chennai,Tamil Nadu,Summer,Cooum,Manufacturing,162.37,4.74,151925.33,4632131.7,17247393.35,28397.7,Severely Polluted,Satisfactory
2015,Chennai,Tamil Nadu,Winter,Cooum,Manufacturing,115.29,4.46,150486.41,4527107.85,17027931.5,28233.25,Heavily Polluted,Moderate
2015,Coimbatore,Tamil Nadu,Monsoon,Noyyal,Manufacturing,136.45,1.43,31135.75,50600.0,5460767.0,4699.0,Acceptable,Moderate
2015,Coimbatore,Tamil Nadu,Post-Monsoon,Noyyal,Manufacturing,161.55,1.18,46688.0,50600.0,5460767.0,4699.0,Acceptable,Moderate
2015,Coimbatore,Tamil Nadu,Summer,Noyyal,Manufacturing,135.09,0.99,18307.0,50600.0,5460767.0,4699.0,Acceptable,Moderate
2015,Coimbatore,Tamil Nadu,Winter,Noyyal,Manufacturing,165.86,1.06,41530.67,50600.0,5460767.0,4699.0,Good,Moderate
2015,Delhi,Delhi,Monsoon,Yamuna,Manufacturing,225.23,5.72,195695.32,9708729.51,2590655.82,12065.56,Severely Polluted,Poor
2015,Delhi,Delhi,Post-Monsoon,Yamuna,Manufacturing,364.36,5.62,258611.0,9699937.93,2593102.46,11957.1,Severely Polluted,Poor
2015,Delhi,Delhi,Summer,Yamuna,Manufacturing,303.28,5.64,206472.03,9706736.48,2590036.72,12143.61,Severely Polluted,Very Poor
2015,Delhi,Delhi,Winter,Yamuna,Manufacturing,342.31,5.72,206127.49,9714619.0,2592860.0,11924.27,Severely Polluted,Severe
2015,Ernakulam,Kerala,Monsoon,Periyar,Shipping/Refinery,201.72,1.38,16083.25,82505.0,595212.0,7297.0,Acceptable,Moderate
2015,Ernakulam,Kerala,Post-Monsoon,Periyar,Shipping/Refinery,229.77,1.26,25242.0,82505.0,595212.0,7297.0,Acceptable,Moderate
2015,Ernakulam,Kerala,Summer,Periyar,Shipping/Refinery,203.19,1.22,20872.33,82505.0,595212.0,7297.0,Acceptable,Poor
2015,Ernakulam,Kerala,Winter,Periyar,Shipping/Refinery,236.2,1.01,28235.33,82505.0,595212.0,7297.0,Acceptable,Poor
2015,Gurugram,Haryana,Monsoon,Sahibi,Automobile,126.62,1.27,20847.5,22610.0,2724522.0,5102.0,Acceptable,Moderate
2015,Gurugram,Haryana,Post-Monsoon,Sahibi,Automobile,291.53,2.76,629974.6,140775.4,2062199.0,173193.8,Acceptable,Moderate
2015,Gurugram,Haryana,Summer,Sahibi,Automobile,129.67,1.5,11691.0,22610.0,2724522.0,5102.0,Acceptable,Moderate
2015,Gurugram,Haryana,Winter,Sahibi,Automobile,323.99,3.37,713494.88,139956.21,2108161.88,207248.45,Acceptable,Moderate
2015,Guwahati,Assam,Monsoon,Brahmaputra,Agro-Industry,188.96,1.06,35193.0,232836.0,199389.0,3330.0,Good,Moderate
2015,Guwahati,Assam,Post-Monsoon,Brahmaputra,Agro-Industry,223.92,0.96,40887.0,232836.0,199389.0,3330.0,Good,Moderate
2015,Guwahati,Assam,Summer,Brahmaputra,Agro-Industry,191.03,1.41,18880.67,232836.0,199389.0,3330.0,Acceptable,Moderate
2015,Guwahati,Assam,Winter,Brahmaputra,Agro-Industry,228.79,1.23,28096.67,232836.0,199389.0,3330.0,Acceptable,Poor
2015,Hyderabad,Telangana,Monsoon,Musi,Manufacturing,133.8,4.34,273633.36,5233367.14,7378892.1,19808.08,Heavily Polluted,Moderate
2015,Hyderabad,Telangana,Post-Monsoon,Musi,Manufacturing,139.17,4.11,278873.0,5260258.0,7384117.0,19786.0,Heavily Polluted,Moderate
2015,Hyderabad,Telangana,Post-Monsoon,Musi,Power,217.06,3.88,469537.0,5260258.0,7409513.5,19341.0,Heavily Polluted,Very Poor
2015,Hyderabad,Telangana,Summer,Musi,Manufacturing,126.35,3.83,251528.42,5267750.17,7492862.31,19469.53,Heavily Polluted,Moderate
2015,Hyderabad,Telangana,Winter,Musi,Manufacturing,126.5,4.14,258252.5,5260258.0,7520903.75,19812.25,Heavily Polluted,Moderate
2015,Hyderabad,Telangana,Winter,Musi,Power,124.74,3.98,660201.0,5283234.0,7384117.0,19784.0,Heavily Polluted,Moderate
